date_production,site,ligne_production,type_piece,ordre_fabrication,quantite_produite,quantite_conforme,quantite_non_conforme,temps_cycle_min,delai_prevu_jours,delai_reel_jours,statut_livraison,type_anomalie,gravite_anomalie,cout_non_qualite,operateur_equipe,shift,taux_disponibilite_machine,temperature_machine,vibration_machine,taux_conformite,taux_non_conformite,retard_livraison,mois_production,annee_mois,productivite_par_heure,ecart_delai_jours,presence_anomalie,anomalie_critique,anomalie_stats_temps_cycle_min,anomalie_stats_cout_non_qualite,anomalie_stats_temperature_machine,anomalie_stats_vibration_machine
2024-01-06,Montoir-de-Bretagne,Ligne A320,Plancher cabine,OF-2025-004783,39,37,2,46.18,10,9,À l'heure,Défaut dimensionnel,Mineure,692.06,Équipe Delta,Matin,0.9791,82.67,1.88,0.9487179487179487,0.05128205128205128,False,2024-01,2024-01-01,48.07275877003032,-1,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2025-000033,74,69,5,31.2,2,2,À l'heure,Non-conformité matière,Majeure,1923.55,Équipe Alpha,Nuit,0.9254,65.75,2.6,0.9324324324324325,0.06756756756756757,False,2024-01,2024-01-01,132.69230769230768,0,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne Composite,Porte avion,OF-2025-009247,62,60,2,88.94,4,5,En retard,Écart documentaire,Majeure,975.18,Équipe Delta,Matin,0.9009,80.32,2.19,0.967741935483871,0.03225806451612903,True,2024-01,2024-01-01,40.476725882617494,1,True,False,True,False,False,False
2024-01-06,Casablanca,Ligne A320,Porte avion,OF-2025-002865,52,47,5,55.34,11,16,En retard,Retouche peinture,Critique,2751.99,Équipe Charlie,Nuit,0.9283,67.18,1.82,0.9038461538461539,0.09615384615384616,True,2024-01,2024-01-01,50.95771593783881,5,True,True,False,False,False,False
2024-01-06,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-004845,76,67,9,34.65,5,5,À l'heure,Défaut assemblage,Majeure,3878.75,Équipe Bravo,Matin,0.8939,62.65,3.87,0.881578947368421,0.11842105263157894,False,2024-01,2024-01-01,116.01731601731602,0,True,False,False,True,False,False
2024-01-06,Casablanca,Ligne A320,Panneau fuselage,OF-2024-007084,66,64,2,44.27,5,5,À l'heure,Non-conformité matière,Majeure,986.02,Équipe Delta,Après-midi,0.8637,70.82,2.37,0.9696969696969697,0.030303030303030304,False,2024-01,2024-01-01,86.74045629094195,0,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne A350,Cadre structure,OF-2025-006361,72,68,4,49.81,3,3,À l'heure,Panne machine,Majeure,1808.65,Équipe Charlie,Matin,0.7627,69.89,3.13,0.9444444444444444,0.05555555555555555,False,2024-01,2024-01-01,81.91126279863481,0,True,False,False,False,False,False
2024-01-06,Rochefort,Ligne A350,Sous-ensemble composite,OF-2024-004290,69,62,7,72.66,11,17,En retard,Défaut assemblage,Majeure,2030.33,Équipe Alpha,Nuit,0.9601,71.85,1.74,0.8985507246376812,0.10144927536231885,True,2024-01,2024-01-01,51.19735755573907,6,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne A330,Porte avion,OF-2025-004793,78,73,5,60.68,4,9,En retard,Défaut dimensionnel,Mineure,1312.96,Équipe Charlie,Après-midi,0.874,69.72,2.99,0.9358974358974359,0.0641025641025641,True,2024-01,2024-01-01,72.18193803559656,5,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne A350,Panneau fuselage,OF-2025-005573,51,49,2,69.96,7,10,En retard,Défaut assemblage,Mineure,760.47,Équipe Alpha,Nuit,0.887,73.94,2.67,0.9607843137254902,0.0392156862745098,True,2024-01,2024-01-01,42.02401372212693,3,True,False,False,False,False,False
2024-01-06,Rochefort,Ligne Composite,Panneau fuselage,OF-2025-005337,53,52,1,57.81,3,3,À l'heure,Contrôle qualité bloquant,Majeure,741.65,Équipe Alpha,Matin,0.9185,66.51,2.22,0.9811320754716981,0.018867924528301886,False,2024-01,2024-01-01,53.96990140114167,0,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2024-006338,56,55,1,35.62,7,13,En retard,Non-conformité matière,Mineure,402.75,Équipe Delta,Nuit,0.8851,65.0,2.87,0.9821428571428571,0.017857142857142856,True,2024-01,2024-01-01,92.64458169567658,6,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne A330,Panneau fuselage,OF-2025-004291,66,61,5,68.51,9,8,À l'heure,Non-conformité matière,Mineure,1780.19,Équipe Alpha,Nuit,0.9182,66.78,2.81,0.9242424242424242,0.07575757575757576,False,2024-01,2024-01-01,53.422857976937664,-1,True,False,False,False,False,False
2024-01-06,Montoir-de-Bretagne,Ligne A320,Plancher cabine,OF-2024-001130,83,82,1,24.22,9,9,À l'heure,Panne machine,Majeure,748.45,Équipe Alpha,Matin,0.8283,70.75,2.85,0.9879518072289156,0.012048192771084338,False,2024-01,2024-01-01,203.13790255986788,0,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne Composite,Panneau fuselage,OF-2025-006399,71,61,10,61.43,10,9,À l'heure,Défaut assemblage,Mineure,2779.01,Équipe Charlie,Après-midi,0.9176,67.38,2.32,0.8591549295774648,0.14084507042253522,False,2024-01,2024-01-01,59.58000976721471,-1,True,False,False,False,False,False
2024-01-06,Rochefort,Ligne Composite,Panneau fuselage,OF-2024-007632,55,54,1,67.33,8,9,En retard,Non-conformité matière,Majeure,807.9,Équipe Charlie,Matin,0.9399,69.13,2.09,0.9818181818181818,0.01818181818181818,True,2024-01,2024-01-01,48.12119411852073,1,True,False,False,False,False,False
2024-01-06,Casablanca,Ligne A350,Cadre structure,OF-2025-011029,58,55,3,61.43,4,10,En retard,Retouche peinture,Majeure,1026.89,Équipe Charlie,Après-midi,0.8898,62.12,1.48,0.9482758620689655,0.05172413793103448,True,2024-01,2024-01-01,53.71968093765261,6,True,False,False,False,False,False
2024-01-06,Montoir-de-Bretagne,Ligne A330,Plancher cabine,OF-2025-005297,45,43,2,38.84,2,2,À l'heure,Contrôle qualité bloquant,Critique,1639.85,Équipe Alpha,Nuit,0.9324,75.74,2.53,0.9555555555555556,0.044444444444444446,False,2024-01,2024-01-01,66.42636457260555,0,True,True,False,False,False,False
2024-01-06,Casablanca,Ligne A320,Panneau fuselage,OF-2025-000069,74,73,1,46.47,10,10,À l'heure,Panne machine,Majeure,703.33,Équipe Charlie,Matin,0.8488,61.84,3.6,0.9864864864864865,0.013513513513513514,False,2024-01,2024-01-01,94.25435765009684,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A330,Panneau fuselage,OF-2024-011360,60,52,8,64.67,9,9,À l'heure,Écart documentaire,Mineure,2230.19,Équipe Charlie,Nuit,0.8613,76.73,2.95,0.8666666666666667,0.13333333333333333,False,2024-01,2024-01-01,48.244935828050096,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A330,Porte avion,OF-2025-007089,71,68,3,69.97,11,11,À l'heure,Défaut assemblage,Majeure,1397.02,Équipe Bravo,Nuit,0.9308,57.47,1.74,0.9577464788732394,0.04225352112676056,False,2024-01,2024-01-01,58.31070458768044,0,True,False,False,False,False,False
2024-01-07,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2025-011937,45,41,4,39.36,11,11,À l'heure,Écart documentaire,Mineure,1503.84,Équipe Bravo,Matin,0.9311,73.46,2.09,0.9111111111111111,0.08888888888888889,False,2024-01,2024-01-01,62.5,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A320,Cadre structure,OF-2024-003940,63,56,7,62.35,11,10,À l'heure,Défaut dimensionnel,Mineure,2531.57,Équipe Alpha,Nuit,0.8807,61.47,3.31,0.8888888888888888,0.1111111111111111,False,2024-01,2024-01-01,53.88933440256615,-1,True,False,False,False,False,False
2024-01-07,Rochefort,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2025-008177,59,54,5,48.27,9,9,À l'heure,Non-conformité matière,Mineure,1935.86,Équipe Delta,Après-midi,0.9162,78.55,1.7,0.9152542372881356,0.0847457627118644,False,2024-01,2024-01-01,67.12243629583591,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A350,Panneau fuselage,OF-2025-009809,57,50,7,55.87,4,4,À l'heure,Retouche peinture,Majeure,3269.6,Équipe Delta,Après-midi,0.9273,78.87,2.84,0.8771929824561403,0.12280701754385964,False,2024-01,2024-01-01,53.69608018614642,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2024-002072,53,49,4,38.28,9,9,À l'heure,Défaut assemblage,Majeure,1788.67,Équipe Delta,Matin,0.9351,66.97,1.89,0.9245283018867925,0.07547169811320754,False,2024-01,2024-01-01,76.8025078369906,0,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A350,Cadre structure,OF-2024-010078,58,55,3,53.95,6,12,En retard,Retouche peinture,Critique,2043.26,Équipe Charlie,Après-midi,0.9246,72.76,2.44,0.9482758620689655,0.05172413793103448,True,2024-01,2024-01-01,61.16774791473587,6,True,True,False,False,False,False
2024-01-07,Casablanca,Ligne A350,Panneau fuselage,OF-2024-008390,71,68,3,71.02,3,3,À l'heure,Contrôle qualité bloquant,Critique,2021.06,Équipe Charlie,Après-midi,0.881,68.91,2.03,0.9577464788732394,0.04225352112676056,False,2024-01,2024-01-01,57.44860602647142,0,True,True,False,False,False,False
2024-01-07,Casablanca,Ligne A320,Plancher cabine,OF-2024-011200,76,71,5,29.75,9,14,En retard,Retouche peinture,Mineure,2082.07,Équipe Charlie,Matin,0.8909,70.63,2.71,0.9342105263157895,0.06578947368421052,True,2024-01,2024-01-01,143.19327731092437,5,True,False,False,False,False,False
2024-01-07,Casablanca,Ligne A320,Cadre structure,OF-2025-008003,72,71,1,33.21,3,3,À l'heure,Défaut assemblage,Mineure,450.49,Équipe Bravo,Après-midi,0.8729,68.22,1.92,0.9861111111111112,0.013888888888888888,False,2024-01,2024-01-01,128.27461607949414,0,True,False,False,False,False,False
2024-01-07,Montoir-de-Bretagne,Ligne A350,Plancher cabine,OF-2024-008008,59,55,4,48.68,7,11,En retard,Défaut assemblage,Mineure,1110.75,Équipe Charlie,Après-midi,0.912,75.81,2.44,0.9322033898305084,0.06779661016949153,True,2024-01,2024-01-01,67.78964667214461,4,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2025-008917,70,62,8,77.0,4,4,À l'heure,Non-conformité matière,Critique,3145.96,Équipe Delta,Après-midi,0.9674,67.35,2.96,0.8857142857142857,0.11428571428571428,False,2024-01,2024-01-01,48.31168831168831,0,True,True,False,False,False,False
2024-01-08,Casablanca,Ligne Composite,Cadre structure,OF-2025-002217,63,61,2,61.86,11,12,En retard,Retouche peinture,Mineure,794.25,Équipe Alpha,Matin,0.8873,67.33,3.0,0.9682539682539683,0.031746031746031744,True,2024-01,2024-01-01,59.165858389912714,1,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A330,Sous-ensemble composite,OF-2024-001898,54,52,2,62.72,2,3,En retard,Écart documentaire,Majeure,852.66,Équipe Alpha,Nuit,0.995,67.89,2.18,0.9629629629629629,0.037037037037037035,True,2024-01,2024-01-01,49.74489795918368,1,True,False,False,False,False,False
2024-01-08,Montoir-de-Bretagne,Ligne A320,Panneau fuselage,OF-2025-001759,54,52,2,53.32,5,4,À l'heure,Défaut dimensionnel,Mineure,595.88,Équipe Charlie,Matin,0.9111,73.05,2.5,0.9629629629629629,0.037037037037037035,False,2024-01,2024-01-01,58.51462865716429,-1,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A320,Sous-ensemble composite,OF-2025-011705,67,61,6,70.64,10,10,À l'heure,Écart documentaire,Mineure,2167.34,Équipe Delta,Matin,0.9071,65.53,3.05,0.9104477611940298,0.08955223880597014,False,2024-01,2024-01-01,51.81200453001132,0,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A320,Panneau fuselage,OF-2024-001484,62,60,2,51.86,4,4,À l'heure,Défaut dimensionnel,Mineure,707.43,Équipe Delta,Matin,0.8913,74.06,2.25,0.967741935483871,0.03225806451612903,False,2024-01,2024-01-01,69.41766293868106,0,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A330,Porte avion,OF-2025-006417,74,66,8,60.7,5,4,À l'heure,Contrôle qualité bloquant,Critique,3672.52,Équipe Delta,Matin,0.8998,64.49,2.18,0.8918918918918919,0.10810810810810811,False,2024-01,2024-01-01,65.23887973640856,-1,True,True,False,True,False,False
2024-01-08,Rochefort,Ligne A330,Cadre structure,OF-2024-004406,63,58,5,49.86,9,13,En retard,Défaut assemblage,Mineure,1711.61,Équipe Delta,Matin,0.9053,60.29,2.33,0.9206349206349206,0.07936507936507936,True,2024-01,2024-01-01,69.79542719614922,4,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A330,Cadre structure,OF-2025-000195,74,72,2,42.89,2,3,En retard,Retouche peinture,Mineure,670.82,Équipe Delta,Nuit,0.8409,80.12,2.78,0.972972972972973,0.02702702702702703,True,2024-01,2024-01-01,100.72277920261133,1,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-005482,73,71,2,66.52,5,9,En retard,Défaut dimensionnel,Mineure,553.47,Équipe Charlie,Matin,0.8973,56.59,2.76,0.9726027397260274,0.0273972602739726,True,2024-01,2024-01-01,64.0408899579074,4,True,False,False,False,False,False
2024-01-08,Rochefort,Ligne A330,Panneau fuselage,OF-2024-005610,67,62,5,47.97,5,4,À l'heure,Contrôle qualité bloquant,Majeure,1956.46,Équipe Charlie,Après-midi,0.9405,61.42,2.36,0.9253731343283582,0.07462686567164178,False,2024-01,2024-01-01,77.54846779237023,-1,True,False,False,False,False,False
2024-01-08,Rochefort,Ligne A320,Panneau fuselage,OF-2024-007552,76,71,5,48.95,5,7,En retard,Défaut assemblage,Majeure,1996.02,Équipe Charlie,Matin,0.8655,58.86,3.21,0.9342105263157895,0.06578947368421052,True,2024-01,2024-01-01,87.02757916241062,2,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A320,Panneau fuselage,OF-2024-009554,56,54,2,42.23,11,11,À l'heure,Panne machine,Critique,1762.97,Équipe Charlie,Après-midi,0.8797,76.04,3.53,0.9642857142857143,0.03571428571428571,False,2024-01,2024-01-01,76.72270897466257,0,True,True,False,False,False,False
2024-01-08,Montoir-de-Bretagne,Ligne A350,Porte avion,OF-2025-000591,63,61,2,56.48,2,2,À l'heure,Écart documentaire,Mineure,682.36,Équipe Bravo,Matin,0.9142,69.21,1.54,0.9682539682539683,0.031746031746031744,False,2024-01,2024-01-01,64.80169971671388,0,True,False,False,False,False,False
2024-01-08,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2024-002600,64,61,3,31.82,8,12,En retard,Écart documentaire,Majeure,1448.68,Équipe Charlie,Après-midi,0.9594,54.5,2.43,0.953125,0.046875,True,2024-01,2024-01-01,115.02199874292897,4,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A330,Panneau fuselage,OF-2025-001567,71,70,1,54.4,10,10,À l'heure,Panne machine,Majeure,786.99,Équipe Charlie,Matin,0.7865,76.5,3.69,0.9859154929577465,0.014084507042253521,False,2024-01,2024-01-01,77.20588235294117,0,True,False,False,False,False,False
2024-01-08,Casablanca,Ligne A350,Porte avion,OF-2024-009792,70,63,7,56.8,5,5,À l'heure,Défaut dimensionnel,Critique,2611.27,Équipe Alpha,Après-midi,0.9411,67.5,0.8,0.9,0.1,False,2024-01,2024-01-01,66.54929577464789,0,True,True,False,False,False,True
2024-01-08,Casablanca,Ligne A350,Porte avion,OF-2025-001093,55,50,5,75.36,8,9,En retard,Panne machine,Critique,2046.81,Équipe Charlie,Après-midi,0.7569,53.96,3.16,0.9090909090909091,0.09090909090909091,True,2024-01,2024-01-01,39.80891719745223,1,True,True,False,False,False,False
2024-01-09,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2025-011663,68,61,7,31.75,5,5,À l'heure,Non-conformité matière,Mineure,1624.52,Équipe Delta,Nuit,0.9898,72.81,2.47,0.8970588235294118,0.10294117647058823,False,2024-01,2024-01-01,115.2755905511811,0,True,False,False,False,False,False
2024-01-09,Casablanca,Ligne A320,Cadre structure,OF-2025-010279,58,54,4,33.99,8,13,En retard,Contrôle qualité bloquant,Majeure,2161.45,Équipe Charlie,Matin,0.9253,69.82,1.94,0.9310344827586207,0.06896551724137931,True,2024-01,2024-01-01,95.32215357458075,5,True,False,False,False,False,False
2024-01-09,Casablanca,Ligne A350,Cadre structure,OF-2024-005326,49,49,0,53.03,7,6,À l'heure,Aucune,Aucune,0.0,Équipe Charlie,Après-midi,0.9317,64.64,3.44,1.0,0.0,False,2024-01,2024-01-01,55.4403168018103,-1,False,False,False,False,False,False
2024-01-09,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2024-001106,70,69,1,40.71,9,9,À l'heure,Retouche peinture,Majeure,777.53,Équipe Alpha,Matin,0.8975,65.99,1.76,0.9857142857142858,0.014285714285714285,False,2024-01,2024-01-01,101.69491525423729,0,True,False,False,False,False,False
2024-01-09,Rochefort,Ligne A350,Plancher cabine,OF-2025-000439,59,54,5,37.99,10,13,En retard,Défaut dimensionnel,Majeure,2091.21,Équipe Alpha,Après-midi,0.9909,81.71,2.21,0.9152542372881356,0.0847457627118644,True,2024-01,2024-01-01,85.28560147407212,3,True,False,False,False,False,False
2024-01-09,Rochefort,Ligne Composite,Cadre structure,OF-2025-008983,54,49,5,45.61,6,6,À l'heure,Écart documentaire,Mineure,1370.57,Équipe Alpha,Matin,0.8802,67.5,2.78,0.9074074074074074,0.09259259259259259,False,2024-01,2024-01-01,64.45954834466126,0,True,False,False,False,False,False
2024-01-09,Casablanca,Ligne A330,Porte avion,OF-2025-011335,69,63,6,67.64,10,13,En retard,Défaut assemblage,Majeure,2445.6,Équipe Bravo,Après-midi,0.9352,67.71,1.96,0.9130434782608695,0.08695652173913043,True,2024-01,2024-01-01,55.884092253104676,3,True,False,False,False,False,False
2024-01-09,Casablanca,Ligne A350,Porte avion,OF-2024-009236,65,61,4,67.38,10,10,À l'heure,Retouche peinture,Majeure,1813.79,Équipe Alpha,Matin,0.995,72.15,1.46,0.9384615384615385,0.06153846153846154,False,2024-01,2024-01-01,54.31878895814782,0,True,False,False,False,False,False
2024-01-09,Casablanca,Ligne A320,Cadre structure,OF-2025-007227,61,59,2,44.43,4,7,En retard,Retouche peinture,Mineure,615.65,Équipe Charlie,Après-midi,0.9284,67.99,2.21,0.9672131147540983,0.03278688524590164,True,2024-01,2024-01-01,79.67589466576636,3,True,False,False,False,False,False
2024-01-09,Montoir-de-Bretagne,Ligne Composite,Porte avion,OF-2024-000236,72,68,4,79.31,11,14,En retard,Panne machine,Majeure,1416.44,Équipe Delta,Matin,0.8666,68.21,4.2,0.9444444444444444,0.05555555555555555,True,2024-01,2024-01-01,51.44370192913882,3,True,False,False,False,False,True
2024-01-09,Casablanca,Ligne Composite,Cadre structure,OF-2024-008802,69,67,2,61.14,2,2,À l'heure,Défaut dimensionnel,Mineure,848.32,Équipe Delta,Après-midi,0.951,56.64,2.34,0.9710144927536232,0.028985507246376812,False,2024-01,2024-01-01,65.75073601570168,0,True,False,False,False,False,False
2024-01-09,Rochefort,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-006472,73,69,4,61.71,8,11,En retard,Contrôle qualité bloquant,Critique,2663.68,Équipe Delta,Après-midi,0.9253,64.93,2.0,0.9452054794520548,0.0547945205479452,True,2024-01,2024-01-01,67.08799222168206,3,True,True,False,False,False,False
2024-01-09,Casablanca,Ligne A330,Plancher cabine,OF-2025-000015,76,76,0,47.91,8,8,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Après-midi,0.8617,73.69,1.44,1.0,0.0,False,2024-01,2024-01-01,95.17845961177207,0,False,False,False,False,False,False
2024-01-09,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-009674,53,45,8,40.6,6,9,En retard,Contrôle qualité bloquant,Majeure,3161.2,Équipe Alpha,Après-midi,0.8757,52.94,2.0,0.8490566037735849,0.1509433962264151,True,2024-01,2024-01-01,66.50246305418719,3,True,False,False,False,False,False
2024-01-10,Casablanca,Ligne A330,Sous-ensemble composite,OF-2025-010677,55,54,1,40.74,3,2,À l'heure,Défaut dimensionnel,Majeure,773.67,Équipe Alpha,Matin,0.995,79.78,2.98,0.9818181818181818,0.01818181818181818,False,2024-01,2024-01-01,79.52871870397642,-1,True,False,False,False,False,False
2024-01-10,Casablanca,Ligne A330,Plancher cabine,OF-2024-009766,52,52,0,30.28,7,7,À l'heure,Aucune,Aucune,0.0,Équipe Delta,Matin,0.8841,65.96,1.75,1.0,0.0,False,2024-01,2024-01-01,103.03830911492733,0,False,False,False,False,False,False
2024-01-10,Casablanca,Ligne A350,Sous-ensemble composite,OF-2024-000184,55,53,2,62.92,6,7,En retard,Défaut dimensionnel,Critique,1538.36,Équipe Bravo,Après-midi,0.813,58.65,1.87,0.9636363636363636,0.03636363636363636,True,2024-01,2024-01-01,50.540368722186905,1,True,True,False,False,False,False
2024-01-10,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2024-010812,54,54,0,19.74,9,8,À l'heure,Aucune,Aucune,0.0,Équipe Charlie,Après-midi,0.9206,64.47,1.84,1.0,0.0,False,2024-01,2024-01-01,164.13373860182372,-1,False,False,True,False,False,False
2024-01-10,Montoir-de-Bretagne,Ligne A350,Panneau fuselage,OF-2024-003028,63,58,5,61.49,7,7,À l'heure,Défaut assemblage,Majeure,2078.03,Équipe Delta,Matin,0.9683,64.99,1.69,0.9206349206349206,0.07936507936507936,False,2024-01,2024-01-01,56.5945682224752,0,True,False,False,False,False,False
2024-01-10,Casablanca,Ligne A330,Cadre structure,OF-2024-010572,57,53,4,70.36,3,3,À l'heure,Défaut dimensionnel,Mineure,1605.02,Équipe Bravo,Nuit,0.994,71.33,3.24,0.9298245614035088,0.07017543859649122,False,2024-01,2024-01-01,45.196134167140414,0,True,False,False,False,False,False
